"word","processed","category"
"lively",TRUE,"ambiance"
"casey",TRUE,"service"
"moore's",TRUE,"food"
"fed",TRUE,"food"
"oysters",TRUE,"food"
"casey's",TRUE,"service"
"oyster",TRUE,"food"
"cave",TRUE,"ambiance"
"20mbs",TRUE,"service"
"faxes",TRUE,"service"
"responding",TRUE,"service"
"efax",TRUE,"service"
"fettucine",TRUE,"food"
"alfredo",TRUE,"food"
"meatballs",TRUE,"food"
"chilis",TRUE,"food"
"treated",TRUE,"service"
"burrito's",TRUE,"food"
"sums",TRUE,"food"
"iced",TRUE,"drinks"
"gils",TRUE,"service"
"st",TRUE,"food"
"lard",TRUE,"food"
"carnita's",TRUE,"food"
"refried",TRUE,"food"
"hock",TRUE,"food"
"chilie",TRUE,"food"
"waterfall",TRUE,"ambiance"
"tj's",TRUE,"drinks"
"sweetened",TRUE,"food"
"sip",TRUE,"drinks"
"melts",TRUE,"food"
"amber",TRUE,"drinks"
"lager",TRUE,"drinks"
"xanax",TRUE,"other"
"pharmacy",TRUE,"service"
"tazer",TRUE,"other"
"pours",TRUE,"service"
"patchouli",TRUE,"ambiance"
"gin",TRUE,"drinks"
"ingredient",TRUE,"food"
"barmaid",TRUE,"service"
"tend",TRUE,"service"
"sizzler",TRUE,"food"
"dressings",TRUE,"food"
"minestrone",TRUE,"food"
"men's",TRUE,"service"
"view",TRUE,"ambiance"
"olive",TRUE,"food"
"penne",TRUE,"food"
"primavera",TRUE,"food"
"squash",TRUE,"food"
"agent",TRUE,"service"
"tuscan",TRUE,"ambiance"
"prefect",TRUE,"service"
"edible",TRUE,"food"
"baileys",TRUE,"drinks"
"cosmo",TRUE,"drinks"
"fontina",TRUE,"food"
"winter",TRUE,"ambiance"
"slice",TRUE,"food"
"chimichangas",TRUE,"food"
"pickles",TRUE,"food"
"attentiveness",TRUE,"service"
"az",TRUE,"ambiance"
"urban",TRUE,"ambiance"
"deconstructed",TRUE,"food"
"taxicab",TRUE,"service"
"suspended",TRUE,"ambiance"
"cabbies",TRUE,"service"
"pushing",TRUE,"service"
"whipped",TRUE,"food"
"breyers",TRUE,"food"
"spoiled",TRUE,"food"
"steamed",TRUE,"food"
"stir",TRUE,"service"
"canned",TRUE,"food"
"mickey",TRUE,"drinks"
"d's",TRUE,"service"
"fajitas",TRUE,"food"
"chilies",TRUE,"food"
"rustic",TRUE,"ambiance"
"friendliest",TRUE,"service"
"brightly",TRUE,"ambiance"
"beanbag",TRUE,"ambiance"
"toss",TRUE,"service"
"dedicated",TRUE,"service"
"bevy",TRUE,"drinks"
"posters",TRUE,"ambiance"
"concrete",TRUE,"ambiance"
"statues",TRUE,"ambiance"
"verde",TRUE,"food"
"zinburger",TRUE,"food"
"stuffed",TRUE,"food"
"brick",TRUE,"ambiance"
"lo's",TRUE,"service"
"mama's",TRUE,"food"
"services",TRUE,"service"
"clientele",TRUE,"ambiance"
"cordial",TRUE,"drinks"
"checkout",TRUE,"service"
"berry",TRUE,"food"
"dumpy",TRUE,"ambiance"
"expensive",TRUE,"food"
"visits",TRUE,"service"
"mi",TRUE,"ambiance"
"amore",TRUE,"food"
"salami",TRUE,"food"
"arugula",TRUE,"food"
"loaves",TRUE,"food"
"focaccia",TRUE,"food"
"liters",TRUE,"drinks"
"nite",TRUE,"service"
"mgr",TRUE,"service"
"oreo",TRUE,"food"
"riccotta",TRUE,"food"
"crabs",TRUE,"food"
"greek",TRUE,"food"
"pita",TRUE,"food"
"tzatziki",TRUE,"food"
"benedict",TRUE,"food"
"shepherd's",TRUE,"food"
"harps",TRUE,"drinks"
"boozing",TRUE,"drinks"
"oregano's",TRUE,"food"
"popping",TRUE,"ambiance"
"crackers",TRUE,"food"
"pizzeria",TRUE,"food"
"grimaldi's",TRUE,"food"
"mia's",TRUE,"food"
"francesca",TRUE,"food"
"thai",TRUE,"food"
"cashew",TRUE,"food"
"manner",TRUE,"service"
"bust",TRUE,"service"
"peanut",TRUE,"food"
"venue",TRUE,"ambiance"
"tempura'd",TRUE,"food"
"squid",TRUE,"food"
"ao",TRUE,"food"
"yasai",TRUE,"food"
"zucchini",TRUE,"food"
"mushroom",TRUE,"food"
"attended",TRUE,"service"
"cookers",TRUE,"food"
"speakeasy",TRUE,"ambiance"
"breads",TRUE,"food"
"bouncer",TRUE,"service"
"uniforms",TRUE,"service"
"fondue",TRUE,"food"
"visited",TRUE,"service"
"sodas",TRUE,"drinks"
"pulled",TRUE,"food"
"hb's",TRUE,"service"
"preserves",TRUE,"food"
"fennel",TRUE,"food"
"produce",TRUE,"food"
"boneless",TRUE,"food"
"loin",TRUE,"food"
"blade",TRUE,"food"
"grocer",TRUE,"food"
"recipe",TRUE,"food"
"merc",TRUE,"service"
"israeli",TRUE,"food"
"cous",TRUE,"food"
"fry",TRUE,"food"
"halibut",TRUE,"food"
"ensenada",TRUE,"drinks"
"michelada",TRUE,"drinks"
"pacifico",TRUE,"drinks"
"chief",TRUE,"service"
"yummmmmy",TRUE,"food"
"glendale's",TRUE,"ambiance"
"fry's",TRUE,"food"
"kielbasa",TRUE,"food"
"sauerkraut",TRUE,"food"
"gladly",TRUE,"service"
"ceviche",TRUE,"food"
"queso",TRUE,"food"
"adobo",TRUE,"food"
"cadillac",TRUE,"drinks"
"tablemates",TRUE,"service"
"lemonade",TRUE,"food"
"acidic",TRUE,"ambiance"
"1.0",TRUE,"drinks"
"treehouse",TRUE,"ambiance"
"tones",TRUE,"ambiance"
"moods",TRUE,"ambiance"
"sampling",TRUE,"food"
"debit",TRUE,"service"
"mojitos",TRUE,"drinks"
"bartender's",TRUE,"drinks"
"valet",TRUE,"service"
"prompt",TRUE,"service"
"register",TRUE,"service"
"monte",TRUE,"food"
"cristo",TRUE,"food"
"managers",TRUE,"service"
"tempura",TRUE,"food"
"talked",TRUE,"service"
"companions",TRUE,"ambiance"
"lai's",TRUE,"food"
"mongolian",TRUE,"food"
"woo",TRUE,"drinks"
"bf",TRUE,"food"
"scones",TRUE,"food"
"homey",TRUE,"ambiance"
"bathwater",TRUE,"drinks"
"clams",TRUE,"food"
"oreganato",TRUE,"food"
"eggplant",TRUE,"food"
"parm",TRUE,"food"
"riverview",TRUE,"ambiance"
"dairy",TRUE,"food"
"gelatos",TRUE,"food"
"firemen",TRUE,"service"
"avocado",TRUE,"food"
"wonton",TRUE,"food"
"bamboo",TRUE,"food"
"shoots",TRUE,"food"
"broccoli",TRUE,"food"
"ect",TRUE,"food"
"wontons",TRUE,"food"
"24",TRUE,"food"
"spinatos",TRUE,"food"
"bianca",TRUE,"food"
"brat",TRUE,"food"
"haus",TRUE,"ambiance"
"brats",TRUE,"food"
"pretzels",TRUE,"food"
"funky",TRUE,"ambiance"
"10am",TRUE,"service"
"omellete",TRUE,"food"
"omelletes",TRUE,"food"
"complaining",TRUE,"service"
"reese's",TRUE,"food"
"id",TRUE,"food"
"hashbrowns",TRUE,"food"
"bannana",TRUE,"food"
"pecan",TRUE,"food"
"dinning",TRUE,"food"
"smartly",TRUE,"ambiance"
"delivering",TRUE,"service"
"pupusas",TRUE,"food"
"salvadoreno",TRUE,"food"
"pupusa",TRUE,"food"
"revuelta",TRUE,"food"
"bienvenidos",TRUE,"service"
"tierra",TRUE,"food"
"intriguing",TRUE,"ambiance"
"grey",TRUE,"ambiance"
"detroit",TRUE,"service"
"gas",TRUE,"drinks"
"hummus",TRUE,"food"
"plantains",TRUE,"food"
"server's",TRUE,"service"
"skills",TRUE,"service"
"flecks",TRUE,"food"
"prepped",TRUE,"food"
"vermouth",TRUE,"drinks"
"wallpaper",TRUE,"ambiance"
"juices",TRUE,"drinks"
"squeezed",TRUE,"drinks"
"stops",TRUE,"service"
"station",TRUE,"ambiance"
"swill",TRUE,"drinks"
"dreamy",TRUE,"ambiance"
"cappuccino",TRUE,"drinks"
"slapped",TRUE,"service"
"clam",TRUE,"food"
"shells",TRUE,"food"
"appetizing",TRUE,"food"
"mechanic",TRUE,"service"
"pitcher",TRUE,"drinks"
"wines",TRUE,"drinks"
"crabmeat",TRUE,"food"
"fi",TRUE,"service"
"alfalfa",TRUE,"food"
"sprouts",TRUE,"food"
"marble",TRUE,"ambiance"
"stewart's",TRUE,"drinks"
"butteryness",TRUE,"food"
"bobby",TRUE,"service"
"bobbyq's",TRUE,"food"
"fella",TRUE,"service"
"mcgaees",TRUE,"food"
"upscale",TRUE,"ambiance"
"brisket",TRUE,"food"
"standout",TRUE,"ambiance"
"chili's",TRUE,"service"
"cob",TRUE,"food"
"cornbread",TRUE,"food"
"dunlap",TRUE,"service"
"mitch's",TRUE,"service"
"furniture",TRUE,"ambiance"
"clubbers",TRUE,"service"
"clubbing",TRUE,"service"
"vaca",TRUE,"food"
"resort",TRUE,"service"
"cheers",TRUE,"drinks"
"papaya",TRUE,"food"
"directed",TRUE,"service"
"jasmine",TRUE,"ambiance"
"applebees",TRUE,"service"
"observed",TRUE,"service"
"loop",TRUE,"ambiance"
"replied",TRUE,"service"
"gusto",TRUE,"food"
"dates",TRUE,"food"
"farmstand",TRUE,"service"
"shakes",TRUE,"drinks"
"stunning",TRUE,"ambiance"
"decorated",TRUE,"ambiance"
"bartenders",TRUE,"service"
"accomodating",TRUE,"service"
"coke",TRUE,"drinks"
"sichuan",TRUE,"food"
"bao",TRUE,"food"
"ji",TRUE,"food"
"cantonese",TRUE,"food"
"zichini",TRUE,"food"
"peanuts",TRUE,"food"
"scallion",TRUE,"food"
"behavior",TRUE,"service"
"tempting",TRUE,"food"
"sashimi",TRUE,"food"
"cabbage",TRUE,"food"
"tossed",TRUE,"service"
"yellowtail",TRUE,"food"
"lobby's",TRUE,"ambiance"
"taco's",TRUE,"food"
"favors",TRUE,"service"
"gummy",TRUE,"food"
"inconsistent",TRUE,"service"
"hits",TRUE,"drinks"
"pies",TRUE,"food"
"dispointing",TRUE,"service"
"flaky",TRUE,"food"
"brewed",TRUE,"drinks"
"consume",TRUE,"food"
"support",TRUE,"service"
"flask",TRUE,"drinks"
"bottoms",TRUE,"food"
"tomatillo",TRUE,"food"
"fresca",TRUE,"drinks"
"mango",TRUE,"food"
"aqua",TRUE,"drinks"
"soups",TRUE,"food"
"smoothie",TRUE,"food"
"frittata",TRUE,"food"
"concoction",TRUE,"drinks"
"sprinkled",TRUE,"food"
"expects",TRUE,"service"
"infusions",TRUE,"drinks"
"chalkboard",TRUE,"ambiance"
"deliver",TRUE,"service"
"fingers",TRUE,"food"
"cabage",TRUE,"food"
"carrots",TRUE,"food"
"crepe",TRUE,"food"
"clostrophobic",TRUE,"ambiance"
"outs",TRUE,"service"
"performances",TRUE,"service"
"pistachio",TRUE,"food"
"overindulge",TRUE,"food"
"refills",TRUE,"service"
"rushed",TRUE,"service"
"dealing",TRUE,"service"
"kierland",TRUE,"ambiance"
"furnishings",TRUE,"ambiance"
"consumption",TRUE,"food"
"galsses",TRUE,"drinks"
"grabbing",TRUE,"service"
"joints",TRUE,"food"
"boozin",TRUE,"drinks"
"cafeteria",TRUE,"food"
"stands",TRUE,"service"
"galleria",TRUE,"ambiance"
"baba",TRUE,"food"
"cook",TRUE,"food"
"nook",TRUE,"ambiance"
"establishments",TRUE,"service"
"décor",TRUE,"ambiance"
"havarti",TRUE,"food"
"hawaiian",TRUE,"food"
"dave's",TRUE,"food"
"examined",TRUE,"service"
"bottles",TRUE,"drinks"
"molasses",TRUE,"food"
"dips",TRUE,"food"
"qdoba",TRUE,"food"
"kokopellis",TRUE,"ambiance"
"nachos",TRUE,"food"
"salsas",TRUE,"food"
"china",TRUE,"food"
"wok",TRUE,"food"
"stix",TRUE,"food"
"hamburgers",TRUE,"food"
"celery",TRUE,"food"
"upholstered",TRUE,"ambiance"
"mastro's",TRUE,"service"
"steakhouse",TRUE,"food"
"steakhouses",TRUE,"food"
"gorgonzola",TRUE,"food"
"sauteed",TRUE,"service"
"pedicure",TRUE,"service"
"unprofessional",TRUE,"service"
"setting",TRUE,"ambiance"
"billed",TRUE,"service"
"chipped",TRUE,"service"
"carts",TRUE,"service"
"pedicurist's",TRUE,"service"
"brews",TRUE,"drinks"
"combinations",TRUE,"food"
"marketplace",TRUE,"food"
"edamame",TRUE,"food"
"gryo",TRUE,"food"
"felafel",TRUE,"food"
"scallions",TRUE,"food"
"jade",TRUE,"ambiance"
"palace",TRUE,"ambiance"
"bueno",TRUE,"food"
"locale",TRUE,"ambiance"
"cones",TRUE,"food"
"vanilla",TRUE,"food"
"swirl",TRUE,"food"
"petsmart",TRUE,"service"
"sandbar",TRUE,"ambiance"
"cart",TRUE,"service"
"wiener",TRUE,"food"
"comedy",TRUE,"ambiance"
"cantina",TRUE,"ambiance"
"laredo",TRUE,"service"
"gratuity",TRUE,"service"
"competently",TRUE,"service"
"hailed",TRUE,"service"
"margarita",TRUE,"drinks"
"waterwise",TRUE,"service"
"canyon",TRUE,"ambiance"
"curtains",TRUE,"ambiance"
"feed",TRUE,"food"
"hopping",TRUE,"ambiance"
"joing",TRUE,"service"
"tamales",TRUE,"food"
"margherita",TRUE,"drinks"
"carpacchio",TRUE,"food"
"cabernet",TRUE,"drinks"
"v's",TRUE,"food"
"sweater",TRUE,"food"
"banana's",TRUE,"food"
"divine",TRUE,"food"
"zupas",TRUE,"service"
"gumbo",TRUE,"food"
"employee's",TRUE,"service"
"feelin",TRUE,"ambiance"
"veg",TRUE,"food"
"winding",TRUE,"ambiance"
"g's",TRUE,"drinks"
"sophie's",TRUE,"food"
"arthichoke",TRUE,"food"
"sammie",TRUE,"food"
"claustrophobic",TRUE,"ambiance"
"closing",TRUE,"service"
"camelback",TRUE,"ambiance"
"rose",TRUE,"drinks"
"shower",TRUE,"service"
"eucalyptus",TRUE,"ambiance"
"showers",TRUE,"service"
"treatment",TRUE,"service"
"reschedule",TRUE,"service"
"kegs",TRUE,"drinks"
"quiche",TRUE,"food"
"whitefish",TRUE,"food"
"macadamia",TRUE,"food"
"walnutty",TRUE,"food"
"teacup",TRUE,"service"
"vinegary",TRUE,"food"
"sesame",TRUE,"food"
"waitstaff",TRUE,"service"
"kobe",TRUE,"food"
"toluca",TRUE,"food"
"brizza",TRUE,"drinks"
"vast",TRUE,"ambiance"
"maz",TRUE,"food"
"1.50",TRUE,"drinks"
"raising",TRUE,"service"
"selections",TRUE,"food"
"modern",TRUE,"ambiance"
"steak's",TRUE,"food"
"overstuffed",TRUE,"food"
"brusque",TRUE,"service"
"maple",TRUE,"drinks"
"orzo",TRUE,"food"
"rita's",TRUE,"service"
"sublime",TRUE,"ambiance"
"includes",TRUE,"drinks"
"omelets",TRUE,"food"
"glimpse",TRUE,"ambiance"
"stations",TRUE,"service"
"sundaes",TRUE,"food"
"fashioned",TRUE,"drinks"
"fountains",TRUE,"ambiance"
"20min",TRUE,"service"
"45min",TRUE,"service"
"10min",TRUE,"service"
"pat",TRUE,"food"
"chow",TRUE,"food"
"yc's",TRUE,"service"
"cod",TRUE,"food"
"plumber",TRUE,"service"
"smiles",TRUE,"service"
"4458",TRUE,"food"
"palmer's",TRUE,"food"
"pastrami",TRUE,"food"
"caprese",TRUE,"food"
"peach",TRUE,"food"
"relishes",TRUE,"food"
"relish",TRUE,"food"
"therapy",TRUE,"service"
"professionalism",TRUE,"service"
"cheeses",TRUE,"food"
"pico",TRUE,"food"
"cloggin",TRUE,"food"
"chez",TRUE,"ambiance"
"pew",TRUE,"ambiance"
"posh",TRUE,"ambiance"
"bruscetta",TRUE,"food"
"orded",TRUE,"service"
"hannys",TRUE,"drinks"
"manhattan",TRUE,"drinks"
"dough",TRUE,"food"
"salvadoran",TRUE,"food"
"flavourful",TRUE,"food"
"tamale",TRUE,"food"
"repast",TRUE,"food"
"starchy",TRUE,"food"
"crème",TRUE,"drinks"
"fraîche",TRUE,"food"
"jackrabbit",TRUE,"food"
"supper",TRUE,"food"
"martinis",TRUE,"drinks"
"verdes",TRUE,"food"
"waitresses",TRUE,"service"
"snack",TRUE,"food"
"quiktrip",TRUE,"service"
"america",TRUE,"food"
"massaman",TRUE,"food"
"panang",TRUE,"food"
"chowmein",TRUE,"food"
"plantation",TRUE,"ambiance"
"sweetener",TRUE,"food"
"cucumbers",TRUE,"food"
"tlt",TRUE,"service"
"tempeh",TRUE,"food"
"meaty",TRUE,"food"
"refilling",TRUE,"service"
"nurses",TRUE,"service"
"flemings",TRUE,"food"
"introducing",TRUE,"service"
"reds",TRUE,"drinks"
"resturant",TRUE,"service"
"chops",TRUE,"food"
"generious",TRUE,"service"
"poached",TRUE,"food"
"dumping",TRUE,"food"
"yogurtland",TRUE,"service"
"fedex",TRUE,"service"
"www.yelp.com",TRUE,"other"
"biz_photos",TRUE,"other"
"co4cqnwyayv7hw8jkcekjg",TRUE,"other"
"vcouxvxq0sl310xrxn9hog",TRUE,"other"
"8xzd9ms7yvnaeavn1irgsq",TRUE,"other"
"frying",TRUE,"food"
"diners",TRUE,"food"
"udon",TRUE,"food"
"mai",TRUE,"food"
"float",TRUE,"drinks"
"broth",TRUE,"food"
"covering",TRUE,"other"
"bagels",TRUE,"food"
"thins",TRUE,"food"
"20oz",TRUE,"drinks"
"wendy's",TRUE,"service"
"mani",TRUE,"service"
"pedi",TRUE,"service"
"smoothies",TRUE,"food"
"risotto",TRUE,"food"
"sautéed",TRUE,"food"
"pudding",TRUE,"food"
"plugged",TRUE,"service"
"stereo",TRUE,"ambiance"
"latte",TRUE,"drinks"
"bus",TRUE,"service"
"strawberries",TRUE,"food"
"mirror",TRUE,"ambiance"
"beet",TRUE,"food"
"fungi",TRUE,"food"
"jacqui",TRUE,"service"
"doggies",TRUE,"food"
"chiles",TRUE,"food"
"herbs",TRUE,"food"
"pistachios",TRUE,"food"
"den",TRUE,"ambiance"
"mcdonalds",TRUE,"food"
"indoor",TRUE,"ambiance"
"firestone",TRUE,"service"
"gimlet",TRUE,"drinks"
"breasts",TRUE,"food"
"slicing",TRUE,"food"
"stinks",TRUE,"ambiance"
"rancheros",TRUE,"food"
"quirkily",TRUE,"ambiance"
"subway",TRUE,"food"
"sandwhiches",TRUE,"food"
"escolar",TRUE,"food"
"mousse",TRUE,"food"
"enclosed",TRUE,"ambiance"
"tumbler",TRUE,"drinks"
"harkins",TRUE,"service"
"genghis",TRUE,"food"
"eateries",TRUE,"food"
"busboy",TRUE,"service"
"apologizing",TRUE,"service"
"proactive",TRUE,"service"
"clearing",TRUE,"service"
"relaxed",TRUE,"ambiance"
"handled",TRUE,"service"
"yelper",TRUE,"service"
"vibes",TRUE,"ambiance"
"caesar",TRUE,"food"
"cripsy",TRUE,"food"
"totonno's",TRUE,"food"
"yragui's",TRUE,"service"
"healer",TRUE,"service"
"connolys",TRUE,"service"
"levels",TRUE,"ambiance"
"jerky",TRUE,"food"
"creamed",TRUE,"food"
"smiled",TRUE,"service"
"hotter",TRUE,"food"
"surface",TRUE,"ambiance"
"candies",TRUE,"food"
"aand",TRUE,"food"
"chocolates",TRUE,"food"
"see's",TRUE,"food"
"humbolt",TRUE,"food"
"portabella",TRUE,"food"
"barbecue",TRUE,"food"
"powder",TRUE,"food"
"syrups",TRUE,"drinks"
"staff's",TRUE,"service"
"customer's",TRUE,"service"
"satay",TRUE,"food"
"spiciest",TRUE,"food"
"tummy",TRUE,"food"
"condiment",TRUE,"food"
"seaweed",TRUE,"food"
"sizzling",TRUE,"food"
"dumpling",TRUE,"food"
"rachael",TRUE,"food"
"bibimbap",TRUE,"food"
"promptly",TRUE,"service"
"professionally",TRUE,"service"
"courteously",TRUE,"service"
"halves",TRUE,"food"
"restaurateur",TRUE,"service"
"boba",TRUE,"drinks"
"decentfood",TRUE,"food"
"approached",TRUE,"service"
"helpfull",TRUE,"service"
"bombay",TRUE,"food"
"localdines.com",TRUE,"service"
"foursquare",TRUE,"service"
"respond",TRUE,"service"
"pinot",TRUE,"drinks"
"noir",TRUE,"drinks"
"humus",TRUE,"food"
"sorbet",TRUE,"food"
"chickpea",TRUE,"food"
"roti",TRUE,"food"
"egglplant",TRUE,"food"
"noshes",TRUE,"food"
"gyoza",TRUE,"food"
"ponzu",TRUE,"drinks"
"okonomiyaki",TRUE,"food"
"tako",TRUE,"food"
"yaki",TRUE,"food"
"ramen",TRUE,"food"
"shitake",TRUE,"food"
"obliged",TRUE,"service"
"emailed",TRUE,"service"
"romanelli's",TRUE,"food"
"capicolla",TRUE,"food"
"mortadella",TRUE,"food"
"cannoli",TRUE,"food"
"seasonal",TRUE,"food"
"mussaman",TRUE,"food"
"curried",TRUE,"food"
"sabai",TRUE,"ambiance"
"charges",TRUE,"service"
"kitsch",TRUE,"ambiance"
"strictly",TRUE,"service"
"wong's",TRUE,"service"
"ruby",TRUE,"food"
"hangs",TRUE,"ambiance"
"5s",TRUE,"drinks"
"2,3",TRUE,"other"
"4s",TRUE,"other"
"bills",TRUE,"other"
"sucked",TRUE,"other"
"printed",TRUE,"other"
"passable",TRUE,"service"
"triple",TRUE,"drinks"
"drowned",TRUE,"food"
"cauliflower",TRUE,"food"
"tuck",TRUE,"service"
"bosnian",TRUE,"food"
"raisin",TRUE,"food"
"vege",TRUE,"food"
"wanton",TRUE,"food"
"cattle",TRUE,"food"
"yelpy",TRUE,"food"
"oatmeal",TRUE,"food"
"aroma's",TRUE,"drinks"
"agave",TRUE,"food"
"cola",TRUE,"drinks"
"punches",TRUE,"drinks"
"starter",TRUE,"food"
"quesadilla",TRUE,"food"
"lavosh",TRUE,"food"
"falafel",TRUE,"food"
"gyros",TRUE,"food"
"luncheon",TRUE,"service"
"crumbs",TRUE,"food"
"flour",TRUE,"food"
"dextrose",TRUE,"food"
"soy",TRUE,"food"
"protein",TRUE,"food"
"monosodium",TRUE,"food"
"takeaway",TRUE,"service"
"meatloaf",TRUE,"food"
"soba",TRUE,"food"
"circus",TRUE,"ambiance"
"roscoes",TRUE,"food"
"3chicken",TRUE,"food"
"lolos",TRUE,"food"
"kelly's",TRUE,"food"
"brownies",TRUE,"food"
"cinemas",TRUE,"service"
"q's",TRUE,"service"
"louis",TRUE,"drinks"
"refillable",TRUE,"service"
"decoration",TRUE,"ambiance"
"doughnuts",TRUE,"food"
"driven",TRUE,"service"
"barber",TRUE,"service"
"osso",TRUE,"food"
"bucco",TRUE,"food"
"paella",TRUE,"food"
"philly",TRUE,"food"
"cheesesteak",TRUE,"food"
"cheesteak",TRUE,"food"
"sliver",TRUE,"food"
"bolywood",TRUE,"ambiance"
"eater",TRUE,"food"
"chicekn",TRUE,"food"
"tika",TRUE,"food"
"palak",TRUE,"food"
"paneer",TRUE,"food"
"spoon",TRUE,"food"
"shake",TRUE,"drinks"
"watering",TRUE,"service"
"salazar's",TRUE,"food"
"caesars",TRUE,"drinks"
"bothers",TRUE,"service"
"adobada",TRUE,"food"
"pepsi",TRUE,"drinks"
"dew",TRUE,"drinks"
"streaming",TRUE,"service"
"huluplus",TRUE,"service"
"comfortably",TRUE,"ambiance"
"marriott",TRUE,"service"
"hosted",TRUE,"service"
"cabana",TRUE,"ambiance"
"smalls",TRUE,"food"
"chickens",TRUE,"food"
"ale",TRUE,"drinks"
"champ",TRUE,"food"
"biryani",TRUE,"food"
"boti",TRUE,"food"
"tikka",TRUE,"food"
"naan",TRUE,"food"
"panels",TRUE,"ambiance"
"greet",TRUE,"service"
"tamarind",TRUE,"food"
"appreciative",TRUE,"service"
"tuned",TRUE,"ambiance"
"swiss",TRUE,"food"
"matterhorn",TRUE,"ambiance"
"juice",TRUE,"food"
"strips",TRUE,"food"
"joya",TRUE,"food"
"travelzoo",TRUE,"service"
"montelucia",TRUE,"ambiance"
"tour",TRUE,"service"
"provider",TRUE,"service"
"massages",TRUE,"service"
"strokes",TRUE,"ambiance"
"attendants",TRUE,"service"
"vacant",TRUE,"ambiance"
"oiled",TRUE,"food"
"booking",TRUE,"service"
"otb",TRUE,"service"
"raspberry",TRUE,"food"
"pizza's",TRUE,"food"
"portabello",TRUE,"food"
"resling",TRUE,"drinks"
"samples",TRUE,"food"
"ciao's",TRUE,"food"
"mann",TRUE,"other"
"pepita",TRUE,"food"
"flatbread",TRUE,"food"
"morels",TRUE,"food"
"shallots",TRUE,"food"
"nuteila",TRUE,"drinks"
"mascarpone",TRUE,"food"
"nutella",TRUE,"food"
"loungy",TRUE,"ambiance"
"dominated",TRUE,"service"
"tvs",TRUE,"ambiance"
"upside",TRUE,"ambiance"
"libraries",TRUE,"service"
"orbit",TRUE,"ambiance"
"visi",TRUE,"drinks"
"polenta",TRUE,"food"
"vampiro",TRUE,"drinks"
"guac",TRUE,"food"
"cellarmaster",TRUE,"service"
"suggestions",TRUE,"service"
"domino's",TRUE,"food"
"papa",TRUE,"food"
"caesar's",TRUE,"food"
"dampness",TRUE,"ambiance"
"grapes",TRUE,"food"
"bellies",TRUE,"food"
"luana",TRUE,"ambiance"
"lucia",TRUE,"ambiance"
"lousy",TRUE,"service"
"feast",TRUE,"food"
"waxing",TRUE,"service"
"fitness",TRUE,"service"
"hoegaarden",TRUE,"drinks"
"fru",TRUE,"food"
"alcoholic",TRUE,"drinks"
"hustle",TRUE,"service"
"reception",TRUE,"service"
"nametags",TRUE,"service"
"coordinators",TRUE,"service"
"fairmont",TRUE,"service"
"responses",TRUE,"service"
"huauchinango",TRUE,"food"
"habanero",TRUE,"food"
"carded",TRUE,"service"
"sours",TRUE,"drinks"
"jalapeno",TRUE,"food"
"bungalow",TRUE,"ambiance"
"kimpton",TRUE,"service"
"pools",TRUE,"ambiance"
"bake",TRUE,"food"
"cabeza",TRUE,"food"
"cheek",TRUE,"food"
"moscow",TRUE,"drinks"
"pimms",TRUE,"drinks"
"pretzel",TRUE,"food"
"fer",TRUE,"food"
"sourdough",TRUE,"food"
"stucco",TRUE,"ambiance"
"ticket",TRUE,"service"
"usd",TRUE,"other"
"magna",TRUE,"other"
"cum",TRUE,"other"
"laude",TRUE,"other"
"universities",TRUE,"other"
"teaching",TRUE,"service"
"assistants",TRUE,"service"
"tutoring",TRUE,"service"
"stairs",TRUE,"ambiance"
"lecture",TRUE,"service"
"halls",TRUE,"ambiance"
"admission",TRUE,"service"
"environmental",TRUE,"ambiance"
"fattening",TRUE,"food"
